ano;ubigeo;ytocoh;pobreza
2014;160103;1295.25;Pobreza extrema
2014;160103;1295.25;Pobreza extrema
2014;160103;1295.25;Pobreza extrema
2014;160103;1295.25;Pobreza extrema
2014;160103;1295.25;Pobreza extrema
2015;100509;1295.25;Fuera de la pobreza
2015;60807;3689.916667;Pobreza no extrema
2015;60807;3689.916667;Pobreza no extrema
2015;60807;3689.916667;Pobreza no extrema
2015;60807;3689.916667;Pobreza no extrema
2014;100317;2537.855179;Pobreza no extrema
2014;100317;2537.855179;Pobreza no extrema
2014;100317;2537.855179;Pobreza no extrema
2014;100317;2537.855179;Pobreza no extrema
2014;100317;2537.855179;Pobreza no extrema
2015;100109;770.1052463;Fuera de la pobreza
2015;100109;770.1052463;Fuera de la pobreza
2015;100109;2938.083333;Fuera de la pobreza
2014;210204;2938.083333;Fuera de la pobreza
2014;210204;2938.083333;Fuera de la pobreza
2014;210204;2938.083333;Fuera de la pobreza
2015;130111;1006.916667;Fuera de la pobreza
2015;110304;8162.205244;Fuera de la pobreza
2015;110304;8162.205244;Fuera de la pobreza
2015;110304;8162.205244;Fuera de la pobreza
2015;110304;8162.205244;Fuera de la pobreza
2015;110304;8162.205244;Fuera de la pobreza
2015;110304;1309;Fuera de la pobreza
2014;50101;1614.75;Fuera de la pobreza
2014;50101;1614.75;Fuera de la pobreza
2014;50101;1614.75;Fuera de la pobreza
2015;150203;3955.125;Pobreza no extrema
2015;150203;3955.125;Pobreza no extrema
2015;150203;3955.125;Pobreza no extrema
2015;150203;3955.125;Pobreza no extrema
2015;130702;1661.140697;Pobreza no extrema
2015;130702;10175.16667;Pobreza no extrema
2015;130702;10175.16667;Pobreza no extrema
2014;230104;10175.16667;Fuera de la pobreza
2014;230104;2425.916667;Fuera de la pobreza
2014;230104;2425.916667;Fuera de la pobreza
2014;230104;7127.916667;Fuera de la pobreza
2014;70106;7127.916667;Pobreza no extrema
2014;70106;7127.916667;Pobreza no extrema
2014;70106;7127.916667;Pobreza no extrema
2014;70106;7127.916667;Pobreza no extrema
2014;20701;5770.416667;Pobreza no extrema
2014;20701;5770.416667;Pobreza no extrema
2014;20701;5770.416667;Pobreza no extrema
2014;20701;603.9166667;Pobreza no extrema
2014;20701;603.9166667;Pobreza no extrema
2015;200301;603.9166667;Pobreza no extrema
2015;200301;3686.666667;Pobreza no extrema
2015;200301;3686.666667;Pobreza no extrema
2015;200301;3686.666667;Pobreza no extrema
2015;200301;3686.666667;Pobreza no extrema
2014;200601;3686.666667;Pobreza no extrema
2014;200601;3686.666667;Pobreza no extrema
2014;200601;3686.666667;Pobreza no extrema
2014;200601;6006.791667;Pobreza no extrema
2014;200601;6006.791667;Pobreza no extrema
2014;70102;6006.791667;Fuera de la pobreza
2014;70102;6006.791667;Fuera de la pobreza
2015;190107;4881.35298;Pobreza no extrema
2015;190107;4881.35298;Pobreza no extrema
2015;190107;4881.35298;Pobreza no extrema
2014;230110;4881.35298;Pobreza no extrema
2014;230110;4881.35298;Pobreza no extrema
2014;230110;7557.333333;Pobreza no extrema
2014;230110;7557.333333;Pobreza no extrema
2014;220508;7557.333333;Pobreza no extrema
2014;220508;1116;Pobreza no extrema
2014;220508;1116;Pobreza no extrema
2014;220508;2874.659402;Pobreza no extrema
2015;190301;2874.659402;Pobreza no extrema
2015;190301;2874.659402;Pobreza no extrema
2015;190301;2874.659402;Pobreza no extrema
2015;190301;2874.659402;Pobreza no extrema
2015;190301;1050.166667;Pobreza no extrema
2014;80601;1050.166667;Pobreza no extrema
2014;80601;1050.166667;Pobreza no extrema
2014;80601;4313.833333;Pobreza no extrema
2014;80601;4313.833333;Pobreza no extrema
2015;40121;4313.833333;Fuera de la pobreza
2015;100112;4313.833333;Pobreza extrema
2015;100112;4313.833333;Pobreza extrema
2015;100112;184.1376085;Pobreza extrema
2015;100112;2499.21124;Pobreza extrema
2015;100112;2499.21124;Pobreza extrema
2015;100112;2499.21124;Pobreza extrema
2015;150141;2499.21124;Fuera de la pobreza
2015;150141;2499.21124;Fuera de la pobreza
2015;150141;2499.21124;Fuera de la pobreza
2015;150141;374.6666667;Fuera de la pobreza
2015;150141;374.6666667;Fuera de la pobreza
2015;150141;374.6666667;Fuera de la pobreza
2014;50401;3476;Pobreza no extrema
2014;50401;3476;Pobreza no extrema
2014;50401;3476;Pobreza no extrema
2014;50401;3476;Pobreza no extrema
2014;80603;3349.727293;Pobreza no extrema
2014;80603;3349.727293;Pobreza no extrema
2014;80603;3349.727293;Pobreza no extrema
2014;80603;520.6420348;Pobreza no extrema
2014;80603;520.6420348;Pobreza no extrema
2014;80603;520.6420348;Pobreza no extrema
2015;120699;1052.850368;Pobreza extrema
2015;120699;1052.850368;Pobreza extrema
2015;120699;1052.850368;Pobreza extrema
2015;120699;1370.642035;Pobreza extrema
2015;120699;1370.642035;Pobreza extrema
2015;120699;1370.642035;Pobreza extrema
2015;120699;1370.642035;Pobreza extrema
2015;250101;1370.642035;Fuera de la pobreza
2015;80701;1522.666667;Fuera de la pobreza
2015;80701;1522.666667;Fuera de la pobreza
2014;250102;1476.283914;Fuera de la pobreza
2014;250102;1476.283914;Fuera de la pobreza
2014;250102;1476.283914;Fuera de la pobreza
2015;200401;1476.283914;Pobreza no extrema
2015;200401;1024.5;Pobreza no extrema
2015;200401;307.7153499;Pobreza no extrema
2015;30103;307.7153499;Fuera de la pobreza
2015;30103;1417.602093;Fuera de la pobreza
2014;230110;1417.602093;Fuera de la pobreza
2014;230302;1417.602093;Fuera de la pobreza
2014;230302;1417.602093;Fuera de la pobreza
2015;50401;4256.5;Fuera de la pobreza
2015;50401;4256.5;Fuera de la pobreza
2014;61007;4256.5;Pobreza no extrema
2014;61007;4256.5;Pobreza no extrema
2014;61007;4256.5;Pobreza no extrema
2014;61007;4256.5;Pobreza no extrema
2014;61007;2294.41043;Pobreza no extrema
2014;61007;2294.41043;Pobreza no extrema
2014;130403;2294.41043;Fuera de la pobreza
2014;130403;2294.41043;Fuera de la pobreza
2015;130704;2294.41043;Fuera de la pobreza
2015;160704;2294.41043;Pobreza no extrema
2015;160704;2294.41043;Pobreza no extrema
2015;160704;2294.41043;Pobreza no extrema
2015;160704;1029.083333;Pobreza no extrema
2015;160704;1029.083333;Pobreza no extrema
2015;120113;1029.083333;Fuera de la pobreza
2015;120113;360.8382763;Fuera de la pobreza
2014;70106;360.8382763;Fuera de la pobreza
2014;70106;360.8382763;Fuera de la pobreza
2015;50401;6186.75;Fuera de la pobreza
2015;50401;6186.75;Fuera de la pobreza
2015;210108;6186.75;Fuera de la pobreza
2015;60601;6186.75;Fuera de la pobreza
2015;60601;1763.993995;Fuera de la pobreza
2015;60601;1763.993995;Fuera de la pobreza
2015;80904;1763.993995;Fuera de la pobreza
2015;80904;2689.583333;Fuera de la pobreza
2015;80904;2689.583333;Fuera de la pobreza
2015;80904;2689.583333;Fuera de la pobreza
2015;220101;2689.583333;Pobreza extrema
2015;90616;2689.583333;Pobreza no extrema
2015;90616;2689.583333;Pobreza no extrema
2015;90616;2689.583333;Pobreza no extrema
2015;90616;1507.583333;Pobreza no extrema
2015;120909;1507.583333;Fuera de la pobreza
2015;120909;1507.583333;Fuera de la pobreza
2015;140310;1507.583333;Pobreza no extrema
2015;140310;1507.583333;Pobreza no extrema
2015;140310;1507.583333;Pobreza no extrema
2015;140310;3301.427083;Pobreza no extrema
2015;140310;3301.427083;Pobreza no extrema
2015;140310;3301.427083;Pobreza no extrema
2015;160101;3301.427083;Fuera de la pobreza
2015;160101;3301.427083;Fuera de la pobreza
2015;160101;3301.427083;Fuera de la pobreza
2014;50114;1319.493375;Pobreza extrema
2014;50114;1319.493375;Pobreza extrema
2014;50114;824.1899365;Pobreza extrema
2014;50114;824.1899365;Pobreza extrema
2014;50114;663.2623582;Pobreza extrema
2014;50114;663.2623582;Pobreza extrema
2014;50114;663.2623582;Pobreza extrema
2014;50114;2504.156417;Pobreza extrema
2014;50114;2504.156417;Pobreza extrema
2015;90103;2504.156417;Pobreza no extrema
2015;90103;2504.156417;Pobreza no extrema
2015;90103;2504.156417;Pobreza no extrema
2015;90103;3243.093023;Pobreza no extrema
2014;150135;3243.093023;Fuera de la pobreza
2014;130101;3243.093023;Fuera de la pobreza
2014;130101;3243.093023;Fuera de la pobreza
2014;130101;3243.093023;Fuera de la pobreza
2014;130101;3243.093023;Fuera de la pobreza
2015;160403;3243.093023;Pobreza extrema
2015;160403;1103.75608;Pobreza extrema
2015;160403;1103.75608;Pobreza extrema
2015;160403;1961.113726;Pobreza extrema
2015;160403;1961.113726;Pobreza extrema
2015;160403;1961.113726;Pobreza extrema
2015;160403;1961.113726;Pobreza extrema
2015;81007;1961.113726;Pobreza no extrema
2015;81007;1961.113726;Pobreza no extrema
2015;81007;1961.113726;Pobreza no extrema
2015;81007;1961.113726;Pobreza no extrema
2014;50110;1961.113726;Pobreza extrema
2014;50615;1062.473915;Pobreza no extrema
2014;50615;1062.473915;Pobreza no extrema
2014;50615;1062.473915;Pobreza no extrema
2014;50615;480.9731856;Pobreza no extrema
2014;50615;480.9731856;Pobreza no extrema
2014;50615;1028.43305;Pobreza no extrema
2015;120112;1028.43305;Fuera de la pobreza
2015;120112;1028.43305;Fuera de la pobreza
2015;10701;1028.43305;Pobreza no extrema
2015;10701;1028.43305;Pobreza no extrema
2015;10701;4506.416667;Pobreza no extrema
2015;10701;4506.416667;Pobreza no extrema
2015;10701;4506.416667;Pobreza no extrema
2014;30506;4506.416667;Fuera de la pobreza
2014;110111;4506.416667;Fuera de la pobreza
2014;110111;1633.541667;Fuera de la pobreza
2015;120699;1633.541667;Fuera de la pobreza
2015;120699;1633.541667;Fuera de la pobreza
2015;160211;1633.541667;Pobreza extrema
2015;160211;352.5976573;Pobreza extrema
2015;160211;1429.171975;Pobreza extrema
2015;160211;343.0363447;Pobreza extrema
2015;160211;343.0363447;Pobreza extrema
2015;160211;343.0363447;Pobreza extrema
2015;160211;1280.541667;Pobreza extrema
2015;160211;1280.541667;Pobreza extrema
2014;210403;935.9058662;Fuera de la pobreza
2014;210403;935.9058662;Fuera de la pobreza
2014;210403;935.9058662;Fuera de la pobreza
2015;50601;935.9058662;Pobreza no extrema
2015;50601;2796.25;Pobreza no extrema
2015;50601;2796.25;Pobreza no extrema
2015;50601;2796.25;Pobreza no extrema
2015;50601;2796.25;Pobreza no extrema
2015;50601;2796.25;Pobreza no extrema
2014;40811;557.5768852;Fuera de la pobreza
2014;40811;557.5768852;Fuera de la pobreza
2015;130101;1495.004943;Fuera de la pobreza
2015;130101;1495.004943;Fuera de la pobreza
2015;130101;1495.004943;Fuera de la pobreza
2015;130101;1495.004943;Fuera de la pobreza
2015;30503;860.8799429;Fuera de la pobreza
2015;30503;860.8799429;Fuera de la pobreza
2015;10502;860.8799429;Fuera de la pobreza
2015;10502;860.8799429;Fuera de la pobreza
2015;10502;1191.309785;Fuera de la pobreza
2015;10502;1191.309785;Fuera de la pobreza
2015;10502;1191.309785;Fuera de la pobreza
2015;10502;777.0190874;Fuera de la pobreza
2014;240101;777.0190874;Fuera de la pobreza
2014;240101;777.0190874;Fuera de la pobreza
2014;100307;777.0190874;Pobreza no extrema
2014;100307;777.0190874;Pobreza no extrema
2014;100307;777.0190874;Pobreza no extrema
2014;100307;777.0190874;Pobreza no extrema
2014;100307;3539.976452;Pobreza no extrema
2014;100307;3539.976452;Pobreza no extrema
2015;220901;3539.976452;Fuera de la pobreza
2015;220901;3539.976452;Fuera de la pobreza
2015;220901;3539.976452;Fuera de la pobreza
2015;220901;207.2900821;Fuera de la pobreza
2015;220901;207.2900821;Fuera de la pobreza
2015;220901;2273.094961;Fuera de la pobreza
2014;81105;2273.094961;Fuera de la pobreza
2014;81105;2273.094961;Fuera de la pobreza
2014;81105;2273.094961;Fuera de la pobreza
2014;81105;2273.094961;Fuera de la pobreza
2015;130901;2273.094961;Fuera de la pobreza
2015;130901;1934.310287;Fuera de la pobreza
2015;60905;1934.310287;Fuera de la pobreza
2015;60905;2634.75641;Fuera de la pobreza
2015;60905;2634.75641;Fuera de la pobreza
2014;70101;2634.75641;Fuera de la pobreza
2014;70101;782.041501;Fuera de la pobreza
2014;70101;2196.540916;Fuera de la pobreza
2014;70101;2196.540916;Fuera de la pobreza
2014;70101;2196.540916;Fuera de la pobreza
2015;21203;2196.540916;Pobreza extrema
2015;21203;784.8873775;Pobreza extrema
2015;21203;784.8873775;Pobreza extrema
2015;21203;1311.832293;Pobreza extrema
2015;21203;1311.832293;Pobreza extrema
2015;21203;1311.832293;Pobreza extrema
2015;21203;1311.832293;Pobreza extrema
2015;21203;327.2803116;Pobreza extrema
2014;20101;5495.916667;Fuera de la pobreza
2014;20101;5495.916667;Fuera de la pobreza
2014;180301;5495.916667;Pobreza no extrema
2014;180301;5495.916667;Pobreza no extrema
2014;180301;5495.916667;Pobreza no extrema
2015;150142;1955.583333;Fuera de la pobreza
2015;150142;1955.583333;Fuera de la pobreza
2015;150142;1955.583333;Fuera de la pobreza
2015;150142;2257.583333;Fuera de la pobreza
2015;150142;2257.583333;Fuera de la pobreza
2015;150142;2257.583333;Fuera de la pobreza
2015;150142;2257.583333;Fuera de la pobreza
2015;150142;1451.432671;Fuera de la pobreza
2015;150142;1451.432671;Fuera de la pobreza
2015;150142;1451.432671;Fuera de la pobreza
2015;150142;9507.75;Fuera de la pobreza
2015;150142;9507.75;Fuera de la pobreza
2014;120101;9507.75;Fuera de la pobreza
2014;120101;7378;Fuera de la pobreza
2015;130906;7378;Pobreza extrema
2015;130906;7378;Pobreza extrema
2015;130906;7378;Pobreza extrema
2015;130906;3677.577523;Pobreza extrema
2015;130906;3677.577523;Pobreza extrema
2015;130906;3677.577523;Pobreza extrema
2015;130906;3677.577523;Pobreza extrema
2015;130906;3677.577523;Pobreza extrema
2014;90117;3677.577523;Pobreza no extrema
2014;90117;839.6536819;Pobreza no extrema
2014;90117;2136.416667;Pobreza no extrema
2015;180206;2136.416667;Fuera de la pobreza
2015;180206;2136.416667;Fuera de la pobreza
2015;40122;2136.416667;Fuera de la pobreza
2015;40122;1713.266957;Fuera de la pobreza
2015;160701;1713.266957;Pobreza no extrema
2015;160701;1713.266957;Pobreza no extrema
2015;160701;5908.333333;Pobreza no extrema
2015;160701;5908.333333;Pobreza no extrema
2015;160701;5908.333333;Pobreza no extrema
2015;90705;5908.333333;Fuera de la pobreza
2015;90705;1541.916667;Fuera de la pobreza
2015;90705;1541.916667;Fuera de la pobreza
2014;90119;1541.916667;Fuera de la pobreza
2014;90119;766.9019336;Fuera de la pobreza
2015;10513;766.9019336;Pobreza no extrema
2015;10513;1559.936626;Pobreza no extrema
2015;10513;1559.936626;Pobreza no extrema
2015;10513;1559.936626;Pobreza no extrema
2015;60801;1302.019793;Fuera de la pobreza
2015;60801;1040.655522;Fuera de la pobreza
2015;60801;641.0833333;Fuera de la pobreza
2015;140307;641.0833333;Fuera de la pobreza
2015;140307;3398.916667;Fuera de la pobreza
2015;140307;3398.916667;Fuera de la pobreza
2014;21803;3398.916667;Pobreza no extrema
2014;21803;2257.64161;Pobreza no extrema
2014;21803;2257.64161;Pobreza no extrema
2014;21803;2257.64161;Pobreza no extrema
2014;21803;2257.64161;Pobreza no extrema
2014;100101;2257.64161;Fuera de la pobreza
2014;100101;2257.64161;Fuera de la pobreza
2014;100101;2257.64161;Fuera de la pobreza
2014;100101;2257.64161;Fuera de la pobreza
2014;100101;722.7230865;Fuera de la pobreza
2014;100101;722.7230865;Fuera de la pobreza
2014;100101;722.7230865;Fuera de la pobreza
2014;100101;722.7230865;Fuera de la pobreza
2014;100101;722.7230865;Fuera de la pobreza
2014;220101;722.7230865;Fuera de la pobreza
2014;220101;722.7230865;Fuera de la pobreza
2014;220101;13460.89463;Fuera de la pobreza
2014;220101;13460.89463;Fuera de la pobreza
2014;220101;13460.89463;Fuera de la pobreza
2015;210901;13460.89463;Pobreza no extrema
2015;210901;13460.89463;Pobreza no extrema
2015;210901;13460.89463;Pobreza no extrema
2015;210901;13460.89463;Pobreza no extrema
2014;220901;364.9575826;Fuera de la pobreza
2014;220901;364.9575826;Fuera de la pobreza
2014;150201;364.9575826;Pobreza extrema
2014;150201;364.9575826;Pobreza extrema
2014;150201;364.9575826;Pobreza extrema
2014;150201;362.1666667;Pobreza extrema
2014;150201;362.1666667;Pobreza extrema
2014;150201;362.1666667;Pobreza extrema
2014;190113;1943.141415;Pobreza no extrema
2014;190113;1943.141415;Pobreza no extrema
2014;190113;2632.916667;Pobreza no extrema
2014;190113;2632.916667;Pobreza no extrema
2014;230101;1331.333333;Fuera de la pobreza
2015;90503;1331.333333;Fuera de la pobreza
2015;90503;1331.333333;Fuera de la pobreza
2015;90503;2697.166667;Fuera de la pobreza
2014;20305;2697.166667;Pobreza no extrema
2014;20305;2697.166667;Pobreza no extrema
2014;20305;2697.166667;Pobreza no extrema
2014;20305;2697.166667;Pobreza no extrema
2014;20305;2697.166667;Pobreza no extrema
2014;20305;1229.75;Pobreza no extrema
2015;211209;1229.75;Fuera de la pobreza
2015;211209;1229.75;Fuera de la pobreza
2015;60419;1229.75;Pobreza no extrema
2015;60419;5385.416667;Pobreza no extrema
2015;60419;5385.416667;Pobreza no extrema
2015;60419;5385.416667;Pobreza no extrema
2015;60419;5385.416667;Pobreza no extrema
2015;190101;2343.145829;Pobreza no extrema
2015;190101;2343.145829;Pobreza no extrema
2015;190101;2343.145829;Pobreza no extrema
2015;140304;2343.145829;Pobreza no extrema
2015;140304;2343.145829;Pobreza no extrema
2015;140304;518.3333333;Pobreza no extrema
2015;140304;518.3333333;Pobreza no extrema
2015;140304;518.3333333;Pobreza no extrema
2014;21303;2424.416667;Pobreza no extrema
2014;21303;2424.416667;Pobreza no extrema
2014;21303;2424.416667;Pobreza no extrema
2014;21303;2424.416667;Pobreza no extrema
2014;81101;2424.416667;Pobreza extrema
2014;81101;4733.583333;Pobreza extrema
2014;81101;4733.583333;Pobreza extrema
2014;81101;4733.583333;Pobreza extrema
2014;81101;1168.558701;Pobreza extrema
2014;81101;1168.558701;Pobreza extrema
2014;81101;1168.558701;Pobreza extrema
2014;210210;1168.558701;Pobreza no extrema
2014;210210;1467.831828;Pobreza no extrema
2014;210210;1467.831828;Pobreza no extrema
2014;210210;1467.831828;Pobreza no extrema
2015;150601;1467.831828;Pobreza no extrema
2015;150601;2775.333333;Pobreza no extrema
2015;150601;2777.583333;Pobreza no extrema
2015;110204;360.5080726;Fuera de la pobreza
2014;10202;1154.25;Pobreza no extrema
2014;10202;1154.25;Pobreza no extrema
2014;10202;1283.226424;Pobreza no extrema
2014;10202;1283.226424;Pobreza no extrema
2015;190301;1283.226424;Pobreza no extrema
2015;190301;1283.226424;Pobreza no extrema
2015;190301;960.3348837;Pobreza no extrema
2015;190301;960.3348837;Pobreza no extrema
2014;160107;960.3348837;Pobreza no extrema
2014;160107;740.5833333;Pobreza no extrema
2014;160107;740.5833333;Pobreza no extrema
2014;160107;740.5833333;Pobreza no extrema
2014;160107;1077.333333;Pobreza no extrema
2014;160107;1077.333333;Pobreza no extrema
2014;21003;2742.345351;Pobreza no extrema
2014;21003;2742.345351;Pobreza no extrema
2014;21003;2742.345351;Pobreza no extrema
2014;21003;2742.345351;Pobreza no extrema
2014;21003;2742.345351;Pobreza no extrema
2014;200105;2742.345351;Fuera de la pobreza
2015;10205;655.8661626;Pobreza no extrema
2015;10205;655.8661626;Pobreza no extrema
2015;10205;655.8661626;Pobreza no extrema
2015;10205;655.8661626;Pobreza no extrema
2015;10205;2312.353482;Pobreza no extrema
2015;10205;2312.353482;Pobreza no extrema
2015;160401;2312.353482;Fuera de la pobreza
2015;160401;2312.353482;Fuera de la pobreza
2014;150117;1029.530601;Fuera de la pobreza
2014;150117;1029.530601;Fuera de la pobreza
2014;150117;1029.530601;Fuera de la pobreza
2014;150117;1029.530601;Fuera de la pobreza
2014;150117;1029.530601;Fuera de la pobreza
2015;40112;1029.530601;Pobreza no extrema
2015;40112;1103.172385;Pobreza no extrema
2015;40112;1103.172385;Pobreza no extrema
2014;151023;1103.172385;Fuera de la pobreza
2014;151023;406.9890517;Fuera de la pobreza
2014;151023;406.9890517;Fuera de la pobreza
2015;70101;406.9890517;Pobreza no extrema
2015;70101;406.9890517;Pobreza no extrema
2015;70101;930.3639347;Pobreza no extrema
2015;200114;930.3639347;Pobreza no extrema
2015;200114;930.3639347;Pobreza no extrema
2015;200114;629.4583333;Pobreza no extrema
2015;100101;629.4583333;Pobreza no extrema
2015;100101;629.4583333;Pobreza no extrema
2015;100101;349.9170396;Pobreza no extrema
2015;100101;531.60963;Pobreza no extrema
2015;100101;531.60963;Pobreza no extrema
2015;200114;531.60963;Pobreza no extrema
2015;200114;3576.226297;Pobreza no extrema
2015;200114;3576.226297;Pobreza no extrema
2015;200114;3576.226297;Pobreza no extrema
2014;100601;3576.226297;Fuera de la pobreza
2014;100601;3576.226297;Fuera de la pobreza
2014;100601;3576.226297;Fuera de la pobreza
2014;100601;1175.067669;Fuera de la pobreza
2014;100601;1175.067669;Fuera de la pobreza
2015;70104;710.2938008;Fuera de la pobreza
2015;70104;710.2938008;Fuera de la pobreza
2015;70104;710.2938008;Fuera de la pobreza
2015;70104;141.6995375;Fuera de la pobreza
2015;180104;559.8200975;Fuera de la pobreza
2015;180104;559.8200975;Fuera de la pobreza
2015;180104;559.8200975;Fuera de la pobreza
2014;20305;559.8200975;Fuera de la pobreza
2014;20305;559.8200975;Fuera de la pobreza
2015;60101;559.8200975;Fuera de la pobreza
2015;60101;726.1431184;Fuera de la pobreza
2015;60101;726.1431184;Fuera de la pobreza
2015;60101;726.1431184;Fuera de la pobreza
2015;60101;1541.083333;Fuera de la pobreza
2015;60101;1541.083333;Fuera de la pobreza
2015;50705;1541.083333;Pobreza no extrema
2015;50705;3251.104167;Pobreza no extrema
2015;50705;3251.104167;Pobreza no extrema
2015;50705;3251.104167;Pobreza no extrema
2015;50705;3251.104167;Pobreza no extrema
2014;10521;3251.104167;Pobreza no extrema
2014;10521;3251.104167;Pobreza no extrema
2014;10521;580.4529609;Pobreza no extrema
2014;10521;580.4529609;Pobreza no extrema
2014;10521;903.7889518;Pobreza no extrema
2015;130503;903.7889518;Pobreza no extrema
2015;130503;903.7889518;Pobreza no extrema
2015;130503;903.7889518;Pobreza no extrema
2015;130503;903.7889518;Pobreza no extrema
2015;130503;2541.503969;Pobreza no extrema
2015;130503;2541.503969;Pobreza no extrema
2015;130503;2541.503969;Pobreza no extrema
2015;100207;2541.503969;Pobreza no extrema
2015;100207;1045.624249;Pobreza no extrema
2015;100207;1045.624249;Pobreza no extrema
2015;210101;1045.624249;Fuera de la pobreza
2015;210101;1045.624249;Fuera de la pobreza
2015;210101;1045.624249;Fuera de la pobreza
2015;210101;2299.124249;Fuera de la pobreza
2014;130812;2299.124249;Fuera de la pobreza
2014;130812;2299.124249;Fuera de la pobreza
2014;130812;2299.124249;Fuera de la pobreza
2014;160201;2299.124249;Fuera de la pobreza
2014;160201;1709.15;Fuera de la pobreza
2014;21909;1709.15;Fuera de la pobreza
2014;21909;1709.15;Fuera de la pobreza
2014;21909;1709.15;Fuera de la pobreza
2014;21909;1699.956852;Fuera de la pobreza
2015;20101;1699.956852;Fuera de la pobreza
2015;20101;1699.956852;Fuera de la pobreza
2015;20101;1699.956852;Fuera de la pobreza
2015;100105;1699.956852;Fuera de la pobreza
2015;100105;1699.956852;Fuera de la pobreza
2014;10509;1699.956852;Fuera de la pobreza
2014;10509;1699.956852;Fuera de la pobreza
2014;10509;5783.666667;Fuera de la pobreza
2014;120404;5783.666667;Fuera de la pobreza
2014;120404;5783.666667;Fuera de la pobreza
2015;150108;1552.066667;Fuera de la pobreza
2015;150108;1552.066667;Fuera de la pobreza
2015;150108;1552.066667;Fuera de la pobreza
2015;150108;1552.066667;Fuera de la pobreza
2015;150108;2026.801435;Fuera de la pobreza
2015;150108;2026.801435;Fuera de la pobreza
2015;150108;2026.801435;Fuera de la pobreza
2014;211203;2026.801435;Fuera de la pobreza
2014;211203;2026.801435;Fuera de la pobreza
2014;211203;2026.801435;Fuera de la pobreza
2014;211203;755.7217021;Fuera de la pobreza
2014;150509;755.7217021;Pobreza no extrema
2014;150509;755.7217021;Pobreza no extrema
2014;150509;982.7415034;Pobreza no extrema
2014;150509;982.7415034;Pobreza no extrema
2014;150501;795.6666667;Fuera de la pobreza
2014;200105;795.6666667;Pobreza no extrema
2014;200105;795.6666667;Pobreza no extrema
2014;200105;795.6666667;Pobreza no extrema
2014;200105;795.6666667;Pobreza no extrema
2014;200105;795.6666667;Pobreza no extrema
2014;200105;1034.916667;Pobreza no extrema
2014;50507;1034.916667;Pobreza no extrema
2014;50507;708.9978632;Pobreza no extrema
2014;50507;708.9978632;Pobreza no extrema
2014;50507;708.9978632;Pobreza no extrema
2014;50507;797.1666667;Pobreza no extrema
2014;180101;797.1666667;Pobreza no extrema
2014;180101;3155.981053;Pobreza no extrema
2014;180101;3155.981053;Pobreza no extrema
2014;180101;3155.981053;Pobreza no extrema
2015;160706;3155.981053;Pobreza no extrema
2015;160706;3155.981053;Pobreza no extrema
2015;160706;3155.981053;Pobreza no extrema
2015;160706;875.4212967;Pobreza no extrema
2015;160706;875.4212967;Pobreza no extrema
2014;200101;4950.75;Fuera de la pobreza
2014;200101;4950.75;Fuera de la pobreza
2014;210102;4950.75;Fuera de la pobreza
2014;210102;4950.75;Fuera de la pobreza
2014;210102;584.5;Fuera de la pobreza
2014;110210;584.5;Fuera de la pobreza
2014;110210;584.5;Fuera de la pobreza
2014;50206;1836.569607;Pobreza no extrema
2014;50206;1836.569607;Pobreza no extrema
2014;50206;1836.569607;Pobreza no extrema
2014;50206;1836.569607;Pobreza no extrema
2014;50206;1836.569607;Pobreza no extrema
2014;100511;928.0351849;Fuera de la pobreza
2014;100511;928.0351849;Fuera de la pobreza
2015;200101;928.0351849;Pobreza no extrema
2015;200101;928.0351849;Pobreza no extrema
2015;200101;255.9495375;Pobreza no extrema
2015;90401;1157.833333;Fuera de la pobreza
2015;90401;1157.833333;Fuera de la pobreza
2015;90401;1474.026297;Fuera de la pobreza
2015;90401;1474.026297;Fuera de la pobreza
2015;110201;1474.026297;Fuera de la pobreza
2015;70101;1474.026297;Fuera de la pobreza
2014;150142;1474.026297;Fuera de la pobreza
2014;150142;1474.026297;Fuera de la pobreza
2015;130101;2814.666667;Fuera de la pobreza
2015;130101;2814.666667;Fuera de la pobreza
2014;100702;2814.666667;Fuera de la pobreza
2014;100702;2814.666667;Fuera de la pobreza
2014;100702;2814.666667;Fuera de la pobreza
2014;100702;2814.666667;Fuera de la pobreza
2015;81210;2814.666667;Pobreza extrema
2015;81210;2814.666667;Pobreza extrema
2015;81210;2814.666667;Pobreza extrema
2015;81210;722.8282595;Pobreza extrema
2015;81210;722.8282595;Pobreza extrema
2015;81210;792.8428099;Pobreza extrema
2015;81210;792.8428099;Pobreza extrema
2015;30502;392.2649261;Fuera de la pobreza
2015;30502;2688.645215;Fuera de la pobreza
2015;150605;2688.645215;Pobreza no extrema
2015;150605;2688.645215;Pobreza no extrema
2015;150605;2688.645215;Pobreza no extrema
2015;60312;2688.645215;Pobreza no extrema
2015;60312;2688.645215;Pobreza no extrema
2015;60312;486.4565928;Pobreza no extrema
2015;60312;606.9182595;Pobreza no extrema
2015;60312;271.8333333;Pobreza no extrema
2015;100601;271.8333333;Fuera de la pobreza
2015;100601;271.8333333;Fuera de la pobreza
2015;100601;1066.60963;Fuera de la pobreza
2015;100601;1066.60963;Fuera de la pobreza
2015;100601;1066.60963;Fuera de la pobreza
2014;10503;1066.60963;Pobreza extrema
2014;10503;1066.60963;Pobreza extrema
2014;10503;1403.709977;Pobreza extrema
2014;10503;1403.709977;Pobreza extrema
